,gap,time,type,index,name,nnodes,open_nodes
105,0.448888335502088,45,make_tsp,105,checkpoints/data/model-make_tsp-105.cip,368,-1
106,0.3423670495688093,45,make_tsp,106,checkpoints/data/model-make_tsp-106.cip,411,-1
107,0.9003570886574356,45,make_tsp,107,checkpoints/data/model-make_tsp-107.cip,265,-1
108,0.6707089137101404,45,make_tsp,108,checkpoints/data/model-make_tsp-108.cip,232,-1
109,0.8212354002796891,45,make_tsp,109,checkpoints/data/model-make_tsp-109.cip,286,-1
110,0.32652847998403295,45,make_tsp,110,checkpoints/data/model-make_tsp-110.cip,1120,-1
111,0.4408011696020495,45,make_tsp,111,checkpoints/data/model-make_tsp-111.cip,468,-1
112,0.4522444777228546,45,make_tsp,112,checkpoints/data/model-make_tsp-112.cip,138,-1
113,0.5754891507004178,45,make_tsp,113,checkpoints/data/model-make_tsp-113.cip,547,-1
114,0.703011406254401,45,make_tsp,114,checkpoints/data/model-make_tsp-114.cip,412,-1
115,0.6855445043145905,45,make_tsp,115,checkpoints/data/model-make_tsp-115.cip,927,-1
116,0.6317920909738172,45,make_tsp,116,checkpoints/data/model-make_tsp-116.cip,371,-1
117,0.7134412715966012,45,make_tsp,117,checkpoints/data/model-make_tsp-117.cip,249,-1
118,0.682965460988162,45,make_tsp,118,checkpoints/data/model-make_tsp-118.cip,186,-1
119,0.810339165543684,45,make_tsp,119,checkpoints/data/model-make_tsp-119.cip,724,-1
120,0.5820715858930974,45,make_tsp,120,checkpoints/data/model-make_tsp-120.cip,272,-1
121,0.9077685564039168,45,make_tsp,121,checkpoints/data/model-make_tsp-121.cip,439,-1
122,0.876514954709342,45,make_tsp,122,checkpoints/data/model-make_tsp-122.cip,227,-1
123,0.6952170395350179,45,make_tsp,123,checkpoints/data/model-make_tsp-123.cip,319,-1
124,0.5904402211587396,45,make_tsp,124,checkpoints/data/model-make_tsp-124.cip,690,-1
125,0.5409347478360678,45,make_tsp,125,checkpoints/data/model-make_tsp-125.cip,922,-1
126,0.5676288414044074,45,make_tsp,126,checkpoints/data/model-make_tsp-126.cip,389,-1
127,0.31884332737095594,45,make_tsp,127,checkpoints/data/model-make_tsp-127.cip,527,-1
128,0.7604732158490006,45,make_tsp,128,checkpoints/data/model-make_tsp-128.cip,302,-1
129,0.633673307255506,45,make_tsp,129,checkpoints/data/model-make_tsp-129.cip,588,-1
130,0.6160487659812461,45,make_tsp,130,checkpoints/data/model-make_tsp-130.cip,589,-1
131,0.4490324905276111,45,make_tsp,131,checkpoints/data/model-make_tsp-131.cip,268,-1
132,0.8822002476225662,45,make_tsp,132,checkpoints/data/model-make_tsp-132.cip,418,-1
133,0.3759919723561963,45,make_tsp,133,checkpoints/data/model-make_tsp-133.cip,598,-1
134,0.9113448570818193,45,make_tsp,134,checkpoints/data/model-make_tsp-134.cip,150,-1
135,0.3735493626323314,45,make_tsp,135,checkpoints/data/model-make_tsp-135.cip,596,-1
136,0.46726767177235273,45,make_tsp,136,checkpoints/data/model-make_tsp-136.cip,1035,-1
137,0.47926342879084227,45,make_tsp,137,checkpoints/data/model-make_tsp-137.cip,386,-1
138,0.30572653157157104,45,make_tsp,138,checkpoints/data/model-make_tsp-138.cip,343,-1
139,0.3043085689715028,45,make_tsp,139,checkpoints/data/model-make_tsp-139.cip,620,-1
140,0.7787548595578396,45,make_tsp,140,checkpoints/data/model-make_tsp-140.cip,983,-1
141,0.2998130465217157,45,make_tsp,141,checkpoints/data/model-make_tsp-141.cip,107,-1
142,0.854844974880172,45,make_tsp,142,checkpoints/data/model-make_tsp-142.cip,403,-1
143,0.44638103962167086,45,make_tsp,143,checkpoints/data/model-make_tsp-143.cip,956,-1
144,0.6958322681958565,45,make_tsp,144,checkpoints/data/model-make_tsp-144.cip,258,-1
145,0.47022328609369946,45,make_tsp,145,checkpoints/data/model-make_tsp-145.cip,245,-1
